TransactionNo,Items,Daypart,DayType
4844,Coffee,Afternoon,Weekday
4844,Bread,Afternoon,Weekday
4844,Toast,Afternoon,Weekday
4845,Coffee,Afternoon,Weekday
4845,Cake,Afternoon,Weekday
4846,Truffles,Afternoon,Weekday
4846,Coffee,Afternoon,Weekday
4846,Alfajores,Afternoon,Weekday
4847,Coffee,Afternoon,Weekday
4847,Tea,Afternoon,Weekday
4847,Chicken Stew,Afternoon,Weekday
4848,Coffee,Afternoon,Weekday
4848,Pastry,Afternoon,Weekday
4849,Coffee,Afternoon,Weekday
4850,Coffee,Afternoon,Weekday
4851,Coffee,Afternoon,Weekday
4852,Coffee,Afternoon,Weekday
4852,Soup,Afternoon,Weekday
4852,Cake,Afternoon,Weekday
4853,Tea,Afternoon,Weekday
4854,Coffee,Afternoon,Weekday
4855,Tea,Afternoon,Weekday
4856,Coffee,Afternoon,Weekday
4857,Tea,Afternoon,Weekday
4857,Bread,Afternoon,Weekday
4857,Cake,Afternoon,Weekday
4858,Bread,Afternoon,Weekday
4859,Tea,Evening,Weekday
4860,Bread,Morning,Weekday
4861,Coffee,Morning,Weekday
4862,Bread,Morning,Weekday
4863,Tea,Morning,Weekday
4863,Coffee,Morning,Weekday
4863,Coffee,Morning,Weekday
4863,Muffin,Morning,Weekday
4863,Cake,Morning,Weekday
4864,Scandinavian,Morning,Weekday
4865,Bread,Morning,Weekday
4865,Bread,Morning,Weekday
4866,Farm House,Morning,Weekday
4867,Tea,Morning,Weekday
4868,Tea,Morning,Weekday
4868,Coffee,Morning,Weekday
4869,Medialuna,Morning,Weekday
4869,Coffee,Morning,Weekday
4869,Tea,Morning,Weekday
4870,Bread,Morning,Weekday
4871,Pastry,Morning,Weekday
4871,Muffin,Morning,Weekday
4871,Coffee,Morning,Weekday
4871,Tea,Morning,Weekday
4872,Coffee,Morning,Weekday
4872,Tea,Morning,Weekday
4873,Hot chocolate,Morning,Weekday
4873,Coke,Morning,Weekday
4873,Cake,Morning,Weekday
4874,Soup,Morning,Weekday
4874,Pastry,Morning,Weekday
4874,Tea,Morning,Weekday
4875,Sandwich,Morning,Weekday
4875,Alfajores,Morning,Weekday
4876,Sandwich,Afternoon,Weekday
4877,Bread,Afternoon,Weekday
4877,Focaccia,Afternoon,Weekday
4878,Coffee,Afternoon,Weekday
4878,Juice,Afternoon,Weekday
4878,Sandwich,Afternoon,Weekday
4878,Crisps,Afternoon,Weekday
4879,Tea,Afternoon,Weekday
4879,Coffee,Afternoon,Weekday
4879,Soup,Afternoon,Weekday
4879,Salad,Afternoon,Weekday
4880,Coffee,Afternoon,Weekday
4880,Cookies,Afternoon,Weekday
4881,Tea,Afternoon,Weekday
4881,Cookies,Afternoon,Weekday
4882,Cake,Afternoon,Weekday
4883,Cake,Afternoon,Weekday
4883,Coffee,Afternoon,Weekday
4883,Coke,Afternoon,Weekday
4883,Tea,Afternoon,Weekday
4884,Coffee,Afternoon,Weekday
4884,Jammie Dodgers,Afternoon,Weekday
4885,Coke,Afternoon,Weekday
4885,Sandwich,Afternoon,Weekday
4886,Medialuna,Afternoon,Weekday
4886,Cookies,Afternoon,Weekday
4886,Juice,Afternoon,Weekday
4886,Ella's Kitchen Pouches,Afternoon,Weekday
4886,Tea,Afternoon,Weekday
4887,Muffin,Afternoon,Weekday
4887,Jammie Dodgers,Afternoon,Weekday
4887,Cake,Afternoon,Weekday
4887,Bread,Afternoon,Weekday
4887,Hot chocolate,Afternoon,Weekday
4888,Coffee,Afternoon,Weekday
4888,Coffee,Afternoon,Weekday
4888,Cake,Afternoon,Weekday
4889,Cake,Afternoon,Weekday
4890,Cake,Afternoon,Weekday
4890,Tea,Afternoon,Weekday
4891,Coffee,Afternoon,Weekday
4891,Tea,Afternoon,Weekday
4891,Coffee,Afternoon,Weekday
4891,Cake,Afternoon,Weekday
4891,Cookies,Afternoon,Weekday
4892,Cookies,Evening,Weekday
4892,Tea,Evening,Weekday
4893,Focaccia,Evening,Weekday
4893,Fudge,Evening,Weekday
4894,Pastry,Morning,Weekday
4894,Toast,Morning,Weekday
4894,Coffee,Morning,Weekday
4895,Tea,Morning,Weekday
4895,Sandwich,Morning,Weekday
4896,Tea,Morning,Weekday
4896,Hot chocolate,Morning,Weekday
4896,Spanish Brunch,Morning,Weekday
4896,Granola,Morning,Weekday
4896,Sandwich,Morning,Weekday
4897,Coffee,Morning,Weekday
4897,Medialuna,Morning,Weekday
4898,Bread,Morning,Weekday
4899,Coffee,Morning,Weekday
4900,Coffee,Morning,Weekday
4900,Toast,Morning,Weekday
4901,Coffee,Morning,Weekday
4901,Coffee,Morning,Weekday
4901,Pastry,Morning,Weekday
4902,Bread,Morning,Weekday
4903,Farm House,Morning,Weekday
4904,Bread,Morning,Weekday
4904,Cookies,Morning,Weekday
4905,Bread,Morning,Weekday
4906,Hot chocolate,Morning,Weekday
4906,Hot chocolate,Morning,Weekday
4906,Cake,Morning,Weekday
4907,Pastry,Morning,Weekday
4907,Cake,Morning,Weekday
4907,Mineral water,Morning,Weekday
4908,Tea,Morning,Weekday
4909,Tea,Morning,Weekday
4909,Jammie Dodgers,Morning,Weekday
4909,Cake,Morning,Weekday
4909,Juice,Morning,Weekday
4910,Tiffin,Morning,Weekday
4911,Cake,Morning,Weekday
4911,Muffin,Morning,Weekday
4912,Coffee,Morning,Weekday
4912,Coke,Morning,Weekday
4912,Juice,Morning,Weekday
4912,Truffles,Morning,Weekday
4912,Medialuna,Morning,Weekday
4913,Coffee,Morning,Weekday
4914,Coffee,Morning,Weekday
4915,Coffee,Morning,Weekday
4915,Coffee,Morning,Weekday
4916,Coffee,Morning,Weekday
4917,Coffee,Morning,Weekday
4917,Pastry,Morning,Weekday
4918,Cake,Morning,Weekday
4918,Coffee,Morning,Weekday
4919,Bread,Morning,Weekday
4919,Tiffin,Morning,Weekday
4920,Scandinavian,Morning,Weekday
4920,Bread,Morning,Weekday
4921,Coffee,Morning,Weekday
4921,Tea,Morning,Weekday
4921,Alfajores,Morning,Weekday
4922,Chicken Stew,Morning,Weekday
4923,Coffee,Afternoon,Weekday
4924,Coffee,Afternoon,Weekday
4924,Juice,Afternoon,Weekday
4924,Medialuna,Afternoon,Weekday
4924,Crisps,Afternoon,Weekday
4925,Coffee,Afternoon,Weekday
4926,Farm House,Afternoon,Weekday
4927,Salad,Afternoon,Weekday
4927,Coffee,Afternoon,Weekday
4928,Bread,Afternoon,Weekday
4929,Bread,Afternoon,Weekday
4929,Medialuna,Afternoon,Weekday
4930,Coffee,Afternoon,Weekday
4930,Coffee,Afternoon,Weekday
4930,Sandwich,Afternoon,Weekday
4931,Hot chocolate,Afternoon,Weekday
4931,Chicken Stew,Afternoon,Weekday
4932,Coffee,Afternoon,Weekday
4932,Tea,Afternoon,Weekday
4932,Sandwich,Afternoon,Weekday
4932,Medialuna,Afternoon,Weekday
4933,Bread,Afternoon,Weekday
4933,Tea,Afternoon,Weekday
4933,Chicken Stew,Afternoon,Weekday
4933,Soup,Afternoon,Weekday
4933,Cake,Afternoon,Weekday
4933,Pastry,Afternoon,Weekday
4933,Alfajores,Afternoon,Weekday
4933,Focaccia,Afternoon,Weekday
4934,Bread,Afternoon,Weekday
4934,Coffee,Afternoon,Weekday
4934,Soup,Afternoon,Weekday
4934,Muffin,Afternoon,Weekday
4935,Bread,Afternoon,Weekday
4936,Coffee,Afternoon,Weekday
4936,Tea,Afternoon,Weekday
4936,Cake,Afternoon,Weekday
4937,Sandwich,Afternoon,Weekday
4937,Sandwich,Afternoon,Weekday
4937,Coffee,Afternoon,Weekday
4937,Tea,Afternoon,Weekday
4938,Coffee,Afternoon,Weekday
4938,Coffee,Afternoon,Weekday
4939,Bread,Afternoon,Weekday
4940,Coffee,Afternoon,Weekday
4941,Bread,Afternoon,Weekday
4942,Hot chocolate,Afternoon,Weekday
4943,Coffee,Afternoon,Weekday
4943,Bread,Afternoon,Weekday
4943,Tiffin,Afternoon,Weekday
4943,Bread,Afternoon,Weekday
4944,Hot chocolate,Afternoon,Weekday
4945,Hot chocolate,Afternoon,Weekday
4945,Coffee,Afternoon,Weekday
4945,Tiffin,Afternoon,Weekday
4946,Coffee,Afternoon,Weekday
4946,Cookies,Afternoon,Weekday
4946,Bread,Afternoon,Weekday
4948,Farm House,Evening,Weekday
4949,Afternoon with the baker,Morning,Weekday
4949,Coffee,Morning,Weekday
4949,Scandinavian,Morning,Weekday
4950,Coffee,Morning,Weekday
4950,Bread,Morning,Weekday
4951,Coffee,Morning,Weekday
4951,Tea,Morning,Weekday
4951,Toast,Morning,Weekday
4952,Coffee,Morning,Weekday
4952,Toast,Morning,Weekday
4953,Coffee,Morning,Weekday
4954,Coffee,Morning,Weekday
4954,Toast,Morning,Weekday
4955,Coffee,Morning,Weekday
4955,Medialuna,Morning,Weekday
4956,Coffee,Morning,Weekday
4957,Cake,Morning,Weekday
4958,Pastry,Morning,Weekday
4958,Bread,Morning,Weekday
4959,Coffee,Morning,Weekday
4960,Bread,Morning,Weekday
4961,Farm House,Morning,Weekday
4962,Coffee,Morning,Weekday
4962,Coffee,Morning,Weekday
4962,Coffee,Morning,Weekday
4962,Toast,Morning,Weekday
4962,Cookies,Morning,Weekday
4963,Pastry,Morning,Weekday
4963,Coffee,Morning,Weekday
4963,Coffee,Morning,Weekday
4964,Coffee,Morning,Weekday
4965,Bread,Morning,Weekday
4966,Bread,Morning,Weekday
4966,Tea,Morning,Weekday
4966,Granola,Morning,Weekday
4967,Bread,Morning,Weekday
4967,Tea,Morning,Weekday
4967,Scone,Morning,Weekday
4967,Sandwich,Morning,Weekday
4968,Coffee,Morning,Weekday
4968,Coffee,Morning,Weekday
4968,Pastry,Morning,Weekday
4969,Pastry,Morning,Weekday
4969,Pastry,Morning,Weekday
4969,Coffee,Morning,Weekday
4969,Coffee,Morning,Weekday
4969,Bread,Morning,Weekday
4971,Bread,Morning,Weekday
4972,Bread,Morning,Weekday
4973,Muffin,Morning,Weekday
4973,Muffin,Morning,Weekday
4974,Farm House,Afternoon,Weekday
4975,Coffee,Afternoon,Weekday
4975,Tea,Afternoon,Weekday
4975,Scone,Afternoon,Weekday
4976,Coffee,Afternoon,Weekday
4976,Coffee,Afternoon,Weekday
4977,Bread,Afternoon,Weekday
4978,Bread,Afternoon,Weekday
4979,Coffee,Afternoon,Weekday
4979,Scone,Afternoon,Weekday
4980,Bread,Afternoon,Weekday
4981,Chicken Stew,Afternoon,Weekday
4982,Tea,Afternoon,Weekday
4982,Tea,Afternoon,Weekday
4982,Coffee,Afternoon,Weekday
4983,Coffee,Afternoon,Weekday
4983,Tea,Afternoon,Weekday
4983,Scone,Afternoon,Weekday
4984,Cake,Afternoon,Weekday
4984,Pastry,Afternoon,Weekday
4984,Farm House,Afternoon,Weekday
4984,Scandinavian,Afternoon,Weekday
4985,Smoothies,Afternoon,Weekday
4985,Muffin,Afternoon,Weekday
4986,Coffee,Afternoon,Weekday
4986,Tea,Afternoon,Weekday
4986,Sandwich,Afternoon,Weekday
4986,Salad,Afternoon,Weekday
4987,Sandwich,Afternoon,Weekday
4987,Truffles,Afternoon,Weekday
4988,Coffee,Afternoon,Weekday
4988,Sandwich,Afternoon,Weekday
4989,Bread,Afternoon,Weekday
4989,Coffee,Afternoon,Weekday
4990,Chicken Stew,Afternoon,Weekday
4991,Bread,Afternoon,Weekday
4991,Coffee,Afternoon,Weekday
4991,Bread,Afternoon,Weekday
4992,Coffee,Afternoon,Weekday
4993,Coffee,Afternoon,Weekday
4993,Sandwich,Afternoon,Weekday
4994,Hot chocolate,Afternoon,Weekday
4995,Medialuna,Afternoon,Weekday
4996,Hot chocolate,Afternoon,Weekday
4997,Coffee,Afternoon,Weekday
4998,Cake,Afternoon,Weekday
4999,Coffee,Afternoon,Weekday
4999,Alfajores,Afternoon,Weekday
5000,Bread,Afternoon,Weekday
5000,Coffee,Afternoon,Weekday
5001,Bread,Afternoon,Weekday
5002,Bread,Afternoon,Weekday
5002,Muffin,Afternoon,Weekday
5003,Coffee,Afternoon,Weekday
5003,Bread,Afternoon,Weekday
5004,Coffee,Afternoon,Weekday
5004,Coffee,Afternoon,Weekday
5004,Cake,Afternoon,Weekday
5005,Bread,Afternoon,Weekday
5005,Muffin,Afternoon,Weekday
5006,Tea,Afternoon,Weekday
5006,Tiffin,Afternoon,Weekday
5007,Coffee,Afternoon,Weekday
5008,Bread,Afternoon,Weekday
5008,Sandwich,Afternoon,Weekday
5008,Tea,Afternoon,Weekday
5009,Coffee,Afternoon,Weekday
5009,Pastry,Afternoon,Weekday
5010,Scandinavian,Afternoon,Weekday
5011,Medialuna,Afternoon,Weekday
5011,Vegan mincepie,Afternoon,Weekday
5011,Juice,Afternoon,Weekday
5011,Tea,Afternoon,Weekday
5012,Coffee,Afternoon,Weekday
5012,Scone,Afternoon,Weekday
5013,Tea,Afternoon,Weekday
5013,Brownie,Afternoon,Weekday
5013,Raspberry shortbread sandwich,Afternoon,Weekday
5014,Tea,Afternoon,Weekday
5014,Sandwich,Afternoon,Weekday
5015,Coffee,Afternoon,Weekday
5015,Cookies,Afternoon,Weekday
5016,Cookies,Afternoon,Weekday
5017,Farm House,Afternoon,Weekday
5018,Bread,Evening,Weekday
5019,Bread,Morning,Weekend
5020,Coffee,Morning,Weekend
5020,Medialuna,Morning,Weekend
5021,Coffee,Morning,Weekend
5021,Pastry,Morning,Weekend
5022,Coffee,Morning,Weekend
5022,Medialuna,Morning,Weekend
5022,Pastry,Morning,Weekend
5023,Coffee,Morning,Weekend
5024,Cake,Morning,Weekend
5025,Medialuna,Morning,Weekend
5026,Coffee,Morning,Weekend
5027,Farm House,Morning,Weekend
5028,Bread,Morning,Weekend
5028,Brownie,Morning,Weekend
5029,Brownie,Morning,Weekend
5029,Coffee,Morning,Weekend
5030,Scandinavian,Morning,Weekend
5030,Bread,Morning,Weekend
5030,Alfajores,Morning,Weekend
5031,Bread,Morning,Weekend
5032,Medialuna,Morning,Weekend
5032,Bread,Morning,Weekend
5033,Bread,Morning,Weekend
5033,Pastry,Morning,Weekend
5034,Coffee,Morning,Weekend
5035,Scone,Morning,Weekend
5035,Tea,Morning,Weekend
5035,Juice,Morning,Weekend
5035,Medialuna,Morning,Weekend
5036,Tiffin,Morning,Weekend
5036,Coffee,Morning,Weekend
5037,Coffee,Morning,Weekend
5037,Cake,Morning,Weekend
5038,Bread,Morning,Weekend
5038,Scone,Morning,Weekend
5039,Medialuna,Morning,Weekend
5039,Coffee,Morning,Weekend
5040,Coffee,Morning,Weekend
5041,Spanish Brunch,Morning,Weekend
5041,Tea,Morning,Weekend
5041,Alfajores,Morning,Weekend
5042,Cake,Morning,Weekend
5043,Coffee,Morning,Weekend
5043,Coffee,Morning,Weekend
5043,Toast,Morning,Weekend
5043,Tiffin,Morning,Weekend
5044,Brownie,Morning,Weekend
5045,Pastry,Morning,Weekend
5046,Afternoon with the baker,Morning,Weekend
5047,Farm House,Morning,Weekend
5048,Coffee,Morning,Weekend
5048,Coffee,Morning,Weekend
5048,Coke,Morning,Weekend
5048,Juice,Morning,Weekend
5048,Cake,Morning,Weekend
5049,Bread,Morning,Weekend
5049,Tiffin,Morning,Weekend
5049,Cookies,Morning,Weekend
5050,Scone,Morning,Weekend
5050,Cake,Morning,Weekend
5050,Coffee,Morning,Weekend
5051,Coffee,Morning,Weekend
5052,Coffee,Morning,Weekend
5052,Coffee,Morning,Weekend
5052,Alfajores,Morning,Weekend
5052,Tiffin,Morning,Weekend
5052,Brownie,Morning,Weekend
5052,Bread,Morning,Weekend
5054,Coffee,Morning,Weekend
5054,Medialuna,Morning,Weekend
5054,Cake,Morning,Weekend
5055,Granola,Morning,Weekend
5055,Coffee,Morning,Weekend
5056,Cake,Morning,Weekend
5056,Hot chocolate,Morning,Weekend
5057,Tea,Morning,Weekend
5057,Scone,Morning,Weekend
5057,Tiffin,Morning,Weekend
5058,Bread,Morning,Weekend
5059,Tea,Afternoon,Weekend
5060,Coffee,Afternoon,Weekend
5060,Bread,Afternoon,Weekend
5061,Coffee,Afternoon,Weekend
5061,Coffee,Afternoon,Weekend
5061,Juice,Afternoon,Weekend
5061,Cake,Afternoon,Weekend
5061,Scone,Afternoon,Weekend
5061,Toast,Afternoon,Weekend
5062,Jammie Dodgers,Afternoon,Weekend
5062,Scone,Afternoon,Weekend
5062,Tiffin,Afternoon,Weekend
5062,Bread,Afternoon,Weekend
5062,Hot chocolate,Afternoon,Weekend
5062,Tea,Afternoon,Weekend
5062,Coffee,Afternoon,Weekend
5063,Scandinavian,Afternoon,Weekend
5064,Afternoon with the baker,Afternoon,Weekend
5065,Bread,Afternoon,Weekend
5066,Cookies,Afternoon,Weekend
5067,Bread,Afternoon,Weekend
5068,Bread,Afternoon,Weekend
5069,Spanish Brunch,Afternoon,Weekend
5069,Coffee,Afternoon,Weekend
5070,Scandinavian,Afternoon,Weekend
5071,Scandinavian,Afternoon,Weekend
5072,Brownie,Afternoon,Weekend
5072,Scone,Afternoon,Weekend
5073,Jammie Dodgers,Afternoon,Weekend
5073,Cake,Afternoon,Weekend
5075,Sandwich,Afternoon,Weekend
5076,Hot chocolate,Afternoon,Weekend
5077,Coffee,Afternoon,Weekend
5077,Coffee,Afternoon,Weekend
5078,Coffee,Afternoon,Weekend
5078,Tea,Afternoon,Weekend
5079,Sandwich,Afternoon,Weekend
5079,Cake,Afternoon,Weekend
5079,Smoothies,Afternoon,Weekend
5079,Bread,Afternoon,Weekend
5080,Spanish Brunch,Afternoon,Weekend
5080,Sandwich,Afternoon,Weekend
5080,Coffee,Afternoon,Weekend
5080,Truffles,Afternoon,Weekend
5081,Cookies,Afternoon,Weekend
5082,Sandwich,Afternoon,Weekend
5082,Toast,Afternoon,Weekend
5082,Tea,Afternoon,Weekend
5082,Fudge,Afternoon,Weekend
5083,Coffee,Afternoon,Weekend
5083,Jammie Dodgers,Afternoon,Weekend
5084,Cake,Afternoon,Weekend
5084,Jammie Dodgers,Afternoon,Weekend
5086,Frittata,Afternoon,Weekend
5086,Bread,Afternoon,Weekend
5087,Coffee,Afternoon,Weekend
5088,Afternoon with the baker,Afternoon,Weekend
5089,Raspberry shortbread sandwich,Afternoon,Weekend
5089,Bread,Afternoon,Weekend
5089,Coffee,Afternoon,Weekend
5090,Sandwich,Afternoon,Weekend
5090,Extra Salami or Feta,Afternoon,Weekend
5090,Tea,Afternoon,Weekend
5090,Bread,Afternoon,Weekend
5090,Cake,Afternoon,Weekend
5092,Tea,Afternoon,Weekend
5092,Duck egg,Afternoon,Weekend
5093,Scandinavian,Afternoon,Weekend
5094,Coffee,Afternoon,Weekend
5094,Hot chocolate,Afternoon,Weekend
5094,Brownie,Afternoon,Weekend
5095,Spanish Brunch,Afternoon,Weekend
5095,Bread,Afternoon,Weekend
5096,Bread,Afternoon,Weekend
5096,Coffee,Afternoon,Weekend
5097,Jam,Afternoon,Weekend
5098,Coffee,Afternoon,Weekend
5098,Frittata,Afternoon,Weekend
5098,Scone,Afternoon,Weekend
5099,Coffee,Afternoon,Weekend
5099,Coffee,Afternoon,Weekend
5099,Cake,Afternoon,Weekend
5099,Bread,Afternoon,Weekend
5100,Coffee,Afternoon,Weekend
5100,Hot chocolate,Afternoon,Weekend
5100,Cake,Afternoon,Weekend
5100,Brownie,Afternoon,Weekend
5100,Extra Salami or Feta,Afternoon,Weekend
5101,Fudge,Afternoon,Weekend
5102,Coffee,Afternoon,Weekend
5103,Hot chocolate,Afternoon,Weekend
5103,Bread,Afternoon,Weekend
5103,Scone,Afternoon,Weekend
5104,Cake,Afternoon,Weekend
5105,Bread,Afternoon,Weekend
5105,Bread,Afternoon,Weekend
5105,Frittata,Afternoon,Weekend
5106,Coffee,Afternoon,Weekend
5106,Bread,Afternoon,Weekend
5107,Brownie,Afternoon,Weekend
5108,Cake,Afternoon,Weekend
5108,Muffin,Afternoon,Weekend
5109,Cake,Afternoon,Weekend
5110,Hot chocolate,Afternoon,Weekend
5110,Coffee,Afternoon,Weekend
5111,Tea,Afternoon,Weekend
5111,Frittata,Afternoon,Weekend
5112,Coffee,Afternoon,Weekend
5113,Tea,Afternoon,Weekend
5113,Hot chocolate,Afternoon,Weekend
5113,Juice,Afternoon,Weekend
5113,Cookies,Afternoon,Weekend
5114,Cake,Afternoon,Weekend
5114,Bread,Afternoon,Weekend
5114,Hot chocolate,Afternoon,Weekend
5115,Bread,Morning,Weekend
5116,Scone,Morning,Weekend
5116,Cookies,Morning,Weekend
5116,Coffee,Morning,Weekend
5116,Juice,Morning,Weekend
5117,Coffee,Morning,Weekend
5117,Coffee,Morning,Weekend
5117,Brownie,Morning,Weekend
5117,Scone,Morning,Weekend
5118,Coffee,Morning,Weekend
5119,Tea,Morning,Weekend
5119,Raspberry shortbread sandwich,Morning,Weekend
5120,Afternoon with the baker,Morning,Weekend
5121,Hot chocolate,Morning,Weekend
5121,Coffee,Morning,Weekend
5121,Tea,Morning,Weekend
5121,Alfajores,Morning,Weekend
5121,Pastry,Morning,Weekend
5121,Tiffin,Morning,Weekend
5122,Coffee,Morning,Weekend
5122,Medialuna,Morning,Weekend
5123,Toast,Morning,Weekend
5123,Coffee,Morning,Weekend
5124,Coffee,Morning,Weekend
5125,Coffee,Morning,Weekend
5125,Coffee,Morning,Weekend
5125,Toast,Morning,Weekend
5126,Coffee,Morning,Weekend
5127,Bread,Morning,Weekend
5127,Coffee,Morning,Weekend
5127,Bread,Morning,Weekend
5128,Bread,Morning,Weekend
5128,Eggs,Morning,Weekend
5129,Bread,Morning,Weekend
5130,Bread,Morning,Weekend
5130,Bread,Morning,Weekend
5130,Coffee,Morning,Weekend
5130,Scone,Morning,Weekend
5130,Frittata,Morning,Weekend
5131,Medialuna,Morning,Weekend
5132,Bread,Morning,Weekend
5133,Coffee,Morning,Weekend
5133,Bread,Morning,Weekend
5133,Bread,Morning,Weekend
5134,Coffee,Morning,Weekend
5134,Coffee,Morning,Weekend
5134,Toast,Morning,Weekend
5135,Medialuna,Morning,Weekend
5136,Scone,Morning,Weekend
5137,Tea,Morning,Weekend
5137,Coffee,Morning,Weekend
5137,Toast,Morning,Weekend
5137,Bread,Morning,Weekend
5138,Bread,Morning,Weekend
5138,Alfajores,Morning,Weekend
5139,Coffee,Morning,Weekend
5139,Cake,Morning,Weekend
5140,Coffee,Morning,Weekend
5140,Cake,Morning,Weekend
5140,Bread,Morning,Weekend
5141,Bread,Morning,Weekend
5141,Coffee,Morning,Weekend
5141,Tea,Morning,Weekend
5142,Hot chocolate,Morning,Weekend
5142,Cake,Morning,Weekend
5142,Bread,Morning,Weekend
5143,Tea,Morning,Weekend
5144,Alfajores,Afternoon,Weekend
5144,Coffee,Afternoon,Weekend
5145,Hot chocolate,Afternoon,Weekend
5145,Coffee,Afternoon,Weekend
5146,Hot chocolate,Afternoon,Weekend
5146,Smoothies,Afternoon,Weekend
5146,The Nomad,Afternoon,Weekend
5146,Bread,Afternoon,Weekend
5146,Afternoon with the baker,Afternoon,Weekend
5147,Tea,Afternoon,Weekend
5148,Bread,Afternoon,Weekend
5149,Jammie Dodgers,Afternoon,Weekend
5150,The Nomad,Afternoon,Weekend
5150,Juice,Afternoon,Weekend
5150,Coffee,Afternoon,Weekend
5150,Coffee,Afternoon,Weekend
5151,Bread,Afternoon,Weekend
5151,Scone,Afternoon,Weekend
5151,Pastry,Afternoon,Weekend
5151,Cake,Afternoon,Weekend
5151,Bread,Afternoon,Weekend
5152,Coffee,Afternoon,Weekend
5152,Scone,Afternoon,Weekend
5152,Sandwich,Afternoon,Weekend
5153,Coffee,Afternoon,Weekend
5153,Cake,Afternoon,Weekend
5153,Pastry,Afternoon,Weekend
5154,Tea,Afternoon,Weekend
5154,Cookies,Afternoon,Weekend
5154,Soup,Afternoon,Weekend
5155,Hot chocolate,Afternoon,Weekend
5155,Bread,Afternoon,Weekend
5155,Cake,Afternoon,Weekend
5155,Jammie Dodgers,Afternoon,Weekend
5156,Soup,Afternoon,Weekend
5157,Salad,Afternoon,Weekend
5158,Pastry,Afternoon,Weekend
5158,Frittata,Afternoon,Weekend
5159,Bread,Afternoon,Weekend
5160,Alfajores,Afternoon,Weekend
5160,Jammie Dodgers,Afternoon,Weekend
5160,Cake,Afternoon,Weekend
5160,Tiffin,Afternoon,Weekend
5160,Cake,Afternoon,Weekend
5161,Soup,Afternoon,Weekend
5161,Salad,Afternoon,Weekend
5161,Extra Salami or Feta,Afternoon,Weekend
5161,Sandwich,Afternoon,Weekend
5161,Coffee,Afternoon,Weekend
5161,Coffee,Afternoon,Weekend
5161,Coffee,Afternoon,Weekend
5162,Coffee,Afternoon,Weekend
5162,Coffee,Afternoon,Weekend
5162,Alfajores,Afternoon,Weekend
5163,Cake,Afternoon,Weekend
5164,Tea,Afternoon,Weekend
5164,Tea,Afternoon,Weekend
5165,Smoothies,Afternoon,Weekend
5165,Tea,Afternoon,Weekend
5165,Hot chocolate,Afternoon,Weekend
5165,Jammie Dodgers,Afternoon,Weekend
5166,Coffee,Afternoon,Weekend
5166,Bread,Afternoon,Weekend
5167,Toast,Afternoon,Weekend
5167,Soup,Afternoon,Weekend
5167,Coffee,Afternoon,Weekend
5167,Juice,Afternoon,Weekend
5168,Alfajores,Afternoon,Weekend
5168,Coffee,Afternoon,Weekend
